id,drafted,hs,col
seageky01,True,"Northwest Cabarrus HS (Concord, NC)","University of North Carolina at Chapel Hill (Chapel Hill, NC)"
searsto01,True,"Ankeny HS (Ankeny, IA)","University of Nebraska at Lincoln (Lincoln, NE)"
seaybo01,True,"Sarasota HS (Sarasota, FL)",
seddoch01,True,"Canyon HS (Santa Clarita, CA)",
sedlash01,True,"Kennedy HS (Cedar Rapids, IA)","Indian Hills Community College (Centerville, IA)"
seelbch02,True,"Lufkin HS (Lufkin, TX)",
segedro01,True,"Northern Valley Regional HS (Old Tappan, NJ)",
segovza01,True,"Forney HS (Forney, TX)",
segurje01,False,,
seibeph01,True,"Cypress HS (Cypress, CA)","University of Texas at Austin (Austin, TX)"
selfto01,True,"Southwood HS (Shreveport, LA)","Louisiana College (Pineville, LA)"
selleju01,True,"Marina HS (Huntington Beach, CA)","California State University Fullerton (Fullerton, CA)"
selskst01,True,"Loyola HS (Los Angeles, CA)","University of Arizona (Tucson, AZ)"
semiema01,True,"St. Mary's HS (Berkeley, CA)","University of California, Berkeley (Berkeley, CA)"
senzaan01,False,,
seoja01,False,"Gwangju Jeil (Gwangju, South Korea)",Inha University (South Korea)
septile01,False,,
serraal01,False,"U. E. Ciudad Barcelona (Barcelona, Venezuela)",
serraji01,True,,"Mesa Community College (Mesa, AZ)"
serrawa01,False,"Bani (Bani, Dominican Republic)",
severat01,False,,
severlu01,False,,
severpe01,False,,
sewalpa01,True,"Bishop Gorman HS (Las Vegas, NV)","University of San Diego (San Diego, CA)"
shabaad01,True,"Streator Township HS (Streator, IL)","Kishwaukee College (Malta, IL)"
shackbr01,True,"McAlester HS (McAlester, OK)","University of Oklahoma (Norman, OK)"
shackke01,True,"Providence HS (Charlotte, NC)","Marshall University (Huntington, WV)"
shafeju01,True,"Lake Wales HS (Lake Wales, FL)","University of Florida (Gainesville, FL)"
shaffri01,True,"Providence HS (Charlotte, NC)","Clemson University (Clemson, SC)"
sharpjo01,True,"Freedom HS (Freedom, PA)","Allegheny College (Meadville, PA)"
shawbr01,True,"Livermore HS (Livermore, CA)","California State University Long Beach (Long Beach, CA)"
shawch01,True,"Lexington HS (Lexington, MA)","Boston College (Chestnut Hill, MA)"
shawtr01,True,"Washington Senior HS (Washington Court House, OH)","Kent State University (Kent, OH)"
shealry01,True,"Cardinal Gibbons HS (Fort Lauderdale, FL)","University of Florida (Gainesville, FL)"
shearto01,True,"Briggs HS (Columbus, OH)",
sheetbe01,True,"St. Amant HS (St. Amant, LA)","University of Louisiana at Monroe (Monroe, LA)"
sheffju01,True,"Tullahoma HS (Tullahoma, TN)",
shellst01,True,"El Reno HS (El Reno, OK)",
sheltch01,True,"Cottonwood HS (Salt Lake City, UT)","Salt Lake Community College (Salt Lake City, UT)"
sherfji01,True,,"University of Oregon (Eugene, OR)"
sherrge01,False,"Evangelical Christian HS (Germantown, TN)","Austin Peay State University (Clarksville, TN)"
sherrry01,True,"Culver City HS (Culver City, CA)","West Los Angeles College (Culver City, CA)"
shielja01,True,"Savannah HS (Savannah, GA)",
shielja02,True,"William S. Hart HS (Santa Clarita, CA)",
shielsc01,True,"Fort Lauderdale HS (Fort Lauderdale, FL)","Lincoln Memorial University (Harrogate, TN)"
shinjts01,False,Nishi Nihon Tandaifu HS (Japan),
shiplbr01,True,"North Medford HS (Medford, OR)","University of Nevada-Reno (Reno, NV)"
shoemma01,False,"Trenton HS (Trenton, MI)","Eastern Michigan University (Ypsilanti, MI)"
shoppke01,True,"Brewer HS (Fort Worth, TX)","Baylor University (Waco, TX)"
shortri01,True,"South HS (Elgin, IL)","Western Illinois University (Macomb, IL)"
shrevch01,True,"Bonanza HS (Las Vegas, NV)","College of Southern Nevada (Henderson, NV)"
shuckja01,True,"Galion HS (Galion, OH)","The Ohio State University (Columbus, OH)"
siegrke01,True,"Wellington Community HS (Wellington, FL)","Palm Beach Community College (Lake Worth, FL)"
sierrma01,False,,
sierrmo01,False,,
sikorbr01,True,"Roseville HS (Roseville, MI)","Western Michigan University (Kalamazoo, MI)"
silvaca01,False,"Gen. Ezequiel Zamora (Bolivar, Venezuela)",
silvawa01,False,,
simmoan01,True,,"Western Oklahoma State College (Altus, OK)"
simmosh01,True,"Scott City HS (Scott City, MO)","Southeast Missouri State University (Cape Girardeau, MO)"
simonal01,False,"Liceo Gregorio (Santiago, Dominican Republic)",
simonja01,True,"Fremont HS (Sunnyvale, CA)","DeAnza College (Cupertino, CA)"
simpsal01,True,"Cheyenne HS (North Las Vegas, NV)","Taft College (Taft, CA)"
simslu01,True,"Brookwood HS (Snellville, GA)",
singljo02,True,"Millikan HS (Long Beach, CA)",
sinkbbr01,False,,
sippto01,True,"Moss Point HS (Moss Point, MS)","Mississippi Gulf Coast Community College (Perkinston, MS)"
siscoan01,True,"Eastlake HS (Sammamish, WA)",
siscoch01,True,"Santiago HS (Corona, CA)",
siscost01,True,,"Moorpark College (Moorpark, CA)"
sizemgr01,True,"Cascade HS (Everett, WA)",
sizemsc01,True,"Hickory HS (Chesapeake, VA)","Virginia Commonwealth University (Richmond, VA)"
skaggty01,True,"Santa Monica HS (Santa Monica, CA)",
skipwky01,True,"Patriot HS (Glen Avon, CA)",
skogler01,True,"Sarasota HS (Sarasota, FL)","University of Central Florida (Orlando, FL)"
skolema01,True,"Blessed Trinity HS (Roswell, GA)","Georgia Institute of Technology (Atlanta, GA)"
skrmema01,True,"Satellite Beach HS (Satellite Beach, FL)","Indian River Community College (Fort Pierce, FL)"
slamaan01,False,,
slanida01,True,"Salpointe HS (Tucson, AZ)","University of Notre Dame (South Bend, IN)"
slateau01,False,"The Bolles School (Jacksonville, FL)","Stanford University (Palo Alto, CA)"
slatedo01,True,"Venice HS (Los Angeles, CA)","Los Angeles Pierce College (Woodland Hills, CA)"
sledgte01,True,"Kennedy HS (Granada Hills, CA)","California State University Long Beach (Long Beach, CA)"
slegeaa01,True,,"Indiana University-Bloomington (Bloomington, IN)"
slocubr01,True,"Iona Prep HS (New Rochelle, NY)","Villanova University (Villanova, PA)"
sloweke01,True,"Upper St. Clair HS (Upper St. Clair, PA)","Winthrop University (Rock Hill, SC)"
smithbl01,True,"Thomas Downey HS (Modesto, CA)","University of California, Berkeley (Berkeley, CA)"
smithbr03,True,"South Rowan HS (China Grove, NC)","University of North Carolina at Wilmington (Wilmington, NC)"
smithbu02,True,,"Los Angeles Harbor College (Wilmington, CA)"
smithbu03,True,"Robert E. Lee HS (Tyler, TX)","Howard College (Big Spring, TX)"
smithca02,True,"Midland Christian HS (Midland, TX)","Texas State University (San Marcos, TX)"
smithca03,True,"Huntsville HS (Huntsville, TX)","Sam Houston State University (Huntsville, TX)"
smithch07,False,"Wantaugh HS (Wantaugh, NY)","Central Arizona College (Coolidge, AZ)"
smithch08,True,"Hesperia HS (Hesperia, CA)","University of California, Riverside (Riverside, CA)"
smithch09,True,"Thousand Oaks HS (Thousand Oaks, CA)","University of Southern California (Los Angeles, CA)"
smithch10,False,"Butler Traditional HS (Shively, KY)","Kentucky Wesleyan College (Owensboro, KY)"
smithdo02,True,"Junipero Serra HS (Gardena, CA)",
smithdr01,True,"Crowley HS (Crowley, TX)","Dallas Baptist University (Dallas, TX)"
smithdw02,True,"Mcintosh HS (Peachtree City, GA)",
smithgr02,True,"Alexandria HS (Alexandria, LA)","Louisiana State University (Baton Rouge, LA)"
smithja05,True,"Demopolis HS (Demopolis, AL)","Meridian Community College (Meridian, MS)"
smithja06,True,,"Campbell University (Buies Creek, NC)"
smithjo05,True,"Amelia HS (Batavia, OH)","Wright State University (Dayton, OH)"
smithjo06,False,,
smithjo07,True,"Grandview Prep (Boca Raton, FL)","Lipscomb University (Nashville, TN)"
smithke04,True,"Seneca Valley HS (Harmony, PA)","University of Pittsburgh (Pittsburgh, PA)"
smithma04,True,,"Oklahoma State University (Stillwater, OK)"
smithma05,True,"Rickards HS (Tallahassee, FL)","Santa Fe Community College (Gainesville, FL)"
smithmi06,True,"St. Sebastian's School (Needham, MA)","University of Richmond (Richmond, VA)"
smithmu01,True,"Shenendehowa HS (Clifton Park, NY)","State University of New York at Binghamton (Binghamton, NY)"
smithro03,True,"Dixie Hollins HS (St. Petersburg, FL)","St. Petersburg College (St. Petersburg, FL)"
smithse01,True,"Hillcrest Christian HS (Jackson, MS)","University of Mississippi (Oxford, MS)"
smithst02,True,"Hartshorne HS (Hartshorne, OK)","East Oklahoma State College (Wilburton, OK)"
smithty01,True,"Thousand Oaks HS (Thousand Oaks, CA)","Oregon State University (Corvallis, OR)"
smithwi04,True,"Northgate HS (Newnan, GA)","Gulf Coast Community College (Panama City, FL)"
smoakju01,True,"Stratford HS (Goose Creek, SC)","University of South Carolina (Columbia, SC)"
smokejo01,True,,
smolija01,True,"Boylan Catholic HS (Rockford, IL)",
smylydr01,True,"Little Rock Central HS (Little Rock, AR)","University of Arkansas (Fayetteville, AR)"
smythst01,True,"Valley HS (Temecula, CA)","Cypress College (Cypress, CA)"
snarery01,True,"East Lake HS (Tarpon Springs, FL)","University of North Carolina at Chapel Hill (Chapel Hill, NC)"
sneades01,True,"Williston HS (Williston, FL)","University of Central Florida (Orlando, FL)"
snellbl01,True,"Shorewood HS (Shoreline, WA)",
snellch02,False,"Corpus Christi College (Bateman, Australia)",
snellia01,True,"Caesar Rodney HS (Camden-Wyoming, DE)",
sneltdj01,True,"Lakes Community HS (Antioch, IL)","University of Minnesota (Minneapolis, MN)"
snidetr01,True,"Henry M. Jackson HS (Mill Creek, WA)",
snodgsc01,True,"Yucaipa HS (Yucaipa, CA)","Stanford University (Palo Alto, CA)"
snydebr02,True,"Bellevue HS (Bellevue, OH)","Ball State University (Muncie, IN)"
snydebr03,True,"Westfield HS (Chantilly, VA)",
snydech02,True,"Spring Woods HS (Houston, TX)","University of Houston (Houston, TX)"
snydeea01,True,"Plainville HS (Plainville, CT)","University of Hartford (West Hartford, CT)"
snydeky01,True,"Riverview HS (Sarasota, FL)","University of North Carolina at Chapel Hill (Chapel Hill, NC)"
sobkosc01,True,,"University of Northern Iowa (Cedar Falls, IA)"
sobotch01,True,"Riverview HS (Sarasota, FL)","University of South Carolina Upstate (Spartanburg, SC)"
socolmi01,False,Benito Juarez (Venezuela),
sogarer01,True,"Thunderbird HS (Phoenix, AZ)","Arizona State University (Tempe, AZ)"
solando01,False,,
solanjh01,False,"Colegio Americano de Barranquilla (Barranquilla, Colombia)",
solarya01,False,"Tomas Alba Edison (Valencia, Venezuela)",
soleral01,False,"Espa Armani Arenado (Pinar del Rio, Cuba)",
solerjo01,False,,
solisal01,False,,
solissa01,True,,
somsela01,True,"Yankton HS (Yankton, SD)","South Dakota State University (Brookings, SD)"
sonnaan01,True,"Wadsworth HS (Wadsworth, OH)","Kent State University (Kent, OH)"
sorenza01,True,"Highland HS (Salt Lake City, UT)","Wichita State University (Wichita, KS)"
soriajo01,False,,
soriara01,False,"Santo Domingo (Santo Domingo, Dominican Republic)",
sorokmi01,True,"Bishop Carroll HS (Calgary, AB)",
sosaed01,False,,
sosahe01,False,,
sosajo02,False,"Santo Domingo (Santo Domingo, Dominican Republic)",
sotoge01,True,"Rio Piedras (Rio Piedras, Puerto Rico)",
sotogi01,True,"Advanced Central College (Carolina, Puerto Rico)",
sotoju01,False,,
sotone01,True,"Colegio Marista de Guaynabo (Guaynabo, Puerto Rico)",
souzast01,True,,
sowerje01,True,"Ballard HS (Louisville, KY)","Vanderbilt University (Nashville, TN)"
spande01,True,"Catholic HS (Tampa, FL)",
spangco01,True,"Abington Heights HS (Clarks Summit, PA)","Indian River Community College (Fort Pierce, FL)"
sparkgl01,True,"Ganado HS (Ganado, TX)","Wharton County Junior College (Wharton, TX)"
sparkst02,False,,
spearna01,True,"Charlotte HS (Punta Gorda, FL)",
speiery01,False,"West Springfield HS (Springfield, VA)","Radford University (Radford, VA)"
speigle01,True,"Thomasville HS (Thomasville, GA)","Auburn University (Auburn, AL)"
spencjo01,False,,
spilbry01,True,"Santa Barbara HS (Santa Barbara, CA)","University of California, Santa Barbara (Santa Barbara, CA)"
spiveju01,True,"Douglas HS (Oklahoma City, OK)","Cowley County Community College (Arkansas City, KS)"
spoonti01,True,,"Northwest Florida State College (Niceville, FL)"
springe01,False,"Avon Old Farms School (Avon, CT)","University of Connecticut (Storrs, CT)"
sprinje01,True,"South Point HS (Belmont, NC)","Appalachian State University (Boone, NC)"
spruize01,True,"Kell HS (Marietta, GA)",
spurgja01,True,"Yosemite HS (Madera, CA)","University of Hawaii at Manoa (Honolulu, HI)"
spurlch01,True,"Northridge HS (Dayton, OH)","Miami University of Ohio (Oxford, OH)"
stallja01,True,"Brentwood Academy (Brentwood, TN)","University of North Carolina at Chapel Hill (Chapel Hill, NC)"
stammcr01,True,"Versailles HS (Versailles, OH)","University of Dayton (Dayton, OH)"
standja01,True,"Hewitt-Trussville HS (Trussville, AL)",
stanery01,True,"Blue Valley HS (Stilwell, KS)","University of Arkansas (Fayetteville, AR)"
stanfja01,False,,"Barton County Community College (Great Bend, KS)"
stangda01,False,,
stanlco01,True,"Clinton HS (Clinton, NC)","University of North Carolina at Wilmington (Wilmington, NC)"
stanscr01,True,"Plano HS (Plano, TX)","North Central Texas College (Gainesville, TX)"
stantmi03,True,"Notre Dame HS (Sherman Oaks, CA)",
stassbr01,True,"Yuba City HS (Yuba City, CA)","University of Nevada-Reno (Reno, NV)"
stassma01,True,"Yuba City HS (Yuba City, CA)",
staufti01,True,"Saratoga Central Catholic (Saratoga Springs, NY)","University of Richmond (Richmond, VA)"
stavini01,True,"Jersey Village HS (Houston, TX)","San Jacinto College, North Campus (Houston, TX)"
stechge01,False,"Kalida HS (Kalida, OH)","Ashland University (Ashland, OH)"
steckdr01,True,"Greater Atlanta Christian School (Atlanta, GA)","University of Tennessee (Knoxville, TN)"
stemlst01,True,"New Albany HS (New Albany, IN)","Western Kentucky University (Bowling Green, KY)"
stensde01,True,"LaGrange HS (LaGrange, GA)",
stephja01,True,"Oxford HS (Oxford, AL)",
stephjo03,False,"Berala (Berala, Australia)",
stephro01,True,"Alhambra HS (Martinez, CA)",
sternad01,True,,"University of Nebraska at Lincoln (Lincoln, NE)"
stettmi01,True,"Southridge HS (Huntingburg, IN)","Indiana State University (Terre Haute, IN)"
stevean01,True,"St. Thomas More HS (Lafayette, LA)","Louisiana State University (Baton Rouge, LA)"
steveje01,True,"Campolindo HS (Moraga, CA)","Loyola Marymount University (Los Angeles, CA)"
stewabr01,True,"Normal Community West HS (Normal, IL)","Illinois State University (Normal, IL)"
stewach01,True,"Canyon Springs HS (Moreno Valley, CA)","Riverside Community College (Riverside, CA)"
stewach02,True,"Providence Christian Academy (Lilburn, GA)","University of Tennessee (Knoxville, TN)"
stewadj01,False,"The Bolles School (Jacksonville, FL)","Florida State University (Tallahassee, FL)"
stewaia01,True,"La Quinta HS (Westminster, CA)",
stewajo02,True,"Livingston HS (Smithland, KY)","University of Memphis (Memphis, TN)"
stewako01,True,"St. Pius X HS (Houston, TX)",
stewasc01,True,"East Gaston HS (Mount Holly, NC)",
stewaza01,True,"Holliday HS (Holliday, TX)","Texas Tech University (Lubbock, TX)"
stinsjo01,True,"Northwood HS (Shreveport, LA)",
stitema01,True,"Festus HS (Festus, MO)","Jefferson College (Hillsboro, MO)"
stockme01,True,,"Pima Community College (Tucson, AZ)"
stockph01,False,"Beenleigh State (Brisbane, Australia)",
stockro01,True,,"University of Southern California (Los Angeles, CA)"
stokebr01,False,"Jurupa Valley HS (Mira Loma, CA)","Riverside Community College (Riverside, CA)"
stoneri01,True,"Hamilton HS (Hamilton, OH)",
stoneto01,True,"Southern Garrett HS (Oakland, MD)","Davis and Elkins College (Elkins, WV)"
storedr01,True,"Brownsburg HS (Brownsburg, IN)","Stanford University (Palo Alto, CA)"
storemi01,True,"Deerfield Beach HS (Deerfield Beach, FL)","Florida Atlantic University (Boca Raton, FL)"
storytr01,True,"Irving HS (Irving, TX)",
stouter01,True,,"Butler University (Indianapolis, IN)"
stpiema01,False,,
strahma01,True,"West Fargo HS (West Fargo, ND)","Neosho County Community College (Chanute, KS)"
straida01,True,"Thurston HS (Springfield, OR)","Marshall University (Huntington, WV)"
stranpa02,True,"Springfield HS (Springfield, MA)",
strasst01,True,"West Hills HS (Santee, CA)","San Diego State University (San Diego, CA)"
stratch01,True,"Tupelo HS (Tupelo, MS)","Mississippi State University (Mississippi State, MS)"
straury01,True,"Elkhart Memorial HS (Elkhart, IN)","Indiana State University (Terre Haute, IN)"
strawmy01,True,,"St. Johns River Community College (Palatka, FL)"
streehu01,True,"Westlake HS (Austin, TX)","University of Texas at Austin (Austin, TX)"
strichu01,True,,
stripro01,True,"Carroll HS (Southlake, TX)","Texas A&M University (College Station, TX)"
stromma01,True,"Patchogue-Medford HS (Medford, NY)","Duke University (Durham, NC)"
stronja01,True,"Pasadena HS (Pasadena, CA)","Citrus College (Glendora, CA)"
stronjo01,True,"St. Patrick's HS (Vallejo, CA)","Contra Costa College (San Pablo, CA)"
stroppe01,False,,
stubbdr01,True,"Atlanta HS (Atlanta, TX)","University of Texas at Austin (Austin, TX)"
stulter01,True,"Argos HS (Argos, IN)","Bethel College (Mishawaka, IN)"
stumpda01,True,"Atascocita HS (Humble, TX)","San Jacinto College, North Campus (Houston, TX)"
sturdty01,True,"Chatfield HS (Littleton, CO)","New Mexico State University (Las Cruces, NM)"
sttuemi01,False,,
suareal01,False,,
suarean01,True,"Christopher Columbus HS (Miami, FL)","University of Miami (Coral Gables, FL)"
suareeu01,False,,
suarera01,False,,
sucreje01,False,,
suerowa01,False,,
sullico01,True,"North Allegheny HS (Wexford, PA)","Cypress College (Cypress, CA)"
surkaer01,True,"Archbishop Moeller HS (Cincinnati, OH)","North Carolina State University (Raleigh, NC)"
susacan01,True,"Jesuit HS (Sacramento, CA)","Oregon State University (Corvallis, OR)"
susdost01,False,,
suterbr01,True,"Archbishop Moeller HS (Cincinnati, OH)","Harvard University (Cambridge, MA)"
suttodr01,True,"Roseburg HS (Roseburg, OR)","Baylor University (Waco, TX)"
suzukic01,False,"Aikoudai Meiden (Nagoya, Japan)",
suzukku01,True,"Henry Perrine Baldwin HS (Wailuku, HI)","California State University Fullerton (Fullerton, CA)"
swannpe01,True,"St. Mark's HS (Wilmington, DE)","Delaware State University (Dover, DE)"
swansda01,True,"Marietta HS (Marietta, GA)","Vanderbilt University (Nashville, TN)"
swarzan01,True,"Nova HS (Davie, FL)",
