Cal Poly,CP,,6,CSUN,CSUN,,5,,9,2017-05-12
Ole Miss,MISS,,5,Texas A&M,TAMU,,12,,9,2017-05-12
Lamar University,LAM,,10,SFA,SFA,,5,,9,2017-05-12
Wofford,WOF,,5,Mercer,MER,,4,,9,2017-05-12
San Francisco,SF,,15,San Jose St.,SJSU,,0,,9,2017-05-12
Duke,DUKE,,7,Georgia Tech,GT,,5,,9,2017-05-12
UNC Greensboro,UNCG,,2,The Citadel,CIT,,5,,9,2017-05-12
Hawaii,HAW,,6,UC Irvine,UCI,,2,,9,2017-05-12
Oklahoma St.,OKST,,3,Baylor,BAY,,9,,9,2017-05-12
Georgia,UGA,,3,Mississippi St.,MSST,,9,,9,2017-05-12
Oklahoma,OU,,6,TCU,TCU,,9,,9,2017-05-12
Troy,TROY,,9,La.-Monroe,ULM,,1,,9,2017-05-12
Pittsburgh,PITT,,4,NC State,NCST,,7,,9,2017-05-12
Indiana,IU,,2,Penn St.,PSU,,5,,9,2017-05-12
NJIT,NJIT,,1,Kennesaw St.,KENN,,13,,7,2017-05-12
FGCU,FGCU,,4,Lipscomb,LIP,,3,,11,2017-05-12
Ball St.,BSU,,2,Western Caro.,WCU,,10,,9,2017-05-12
Clemson,CLEM,,2,Louisville,UL,,4,,9,2017-05-12
Washington St.,WSU,,7,UCLA,UCLA,,1,,9,2017-05-12
Pepperdine,PEPP,,0,Saint Mary's (CA),SMC,,3,,9,2017-05-12
,,,4,A&M-Corpus Christi,AMCC,,5,,10,2017-05-12
LSU,LSU,,5,Auburn,AUB,,3,,9,2017-05-12
North Dakota St.,NDSU,,5,Western Ill.,WIU,,2,,9,2017-05-12
Kentucky,UK,,15,Tennessee,TENN,,5,,9,2017-05-12
Cal St. Fullerton,CSF,,8,UC Santa Barbara,UCSB,,4,,9,2017-05-12
Ga. Southern,GASO,,7,Arkansas St.,ARST,,4,,9,2017-05-12
East Carolina,ECU,,11,Memphis,MEM,,4,,9,2017-05-12
Purdue,PUR,,0,Michigan,UM,,2,,9,2017-05-12
UC Davis,UCD,,4,UC Riverside,UCR,,3,,10,2017-05-12
San Diego,USD,,6,Sacramento St.,SAC,,3,,9,2017-05-12
UT Arlington,UTA,,4,Coastal Caro.,CCU,,5,,9,2017-05-12
Washington,UW,,4,Arizona St.,ASU,,0,,9,2017-05-12
Chicago St.,CSU,,1,New Mexico St.,NMST,,12,,7,2017-05-12
Purdue Fort Wayne,PUFW,,3,South Dakota St.,SDST,,12,,9,2017-05-12
BYU,BYU,,11,Portland,POR,,3,,9,2017-05-12
Missouri,MIZ,,3,South Carolina,SC,,4,,9,2017-05-12
Bowling Green,BG,,4,Western Mich.,WMU,,3,,10,2017-05-12
Houston Baptist,HBU,,2,Sam Houston St.,SHSU,,1,,14,2017-05-12
Louisiana Tech,LTU,,7,Marshall,MRSH,,5,,9,2017-05-12
Kent St.,KENT,,2,Miami (OH),MU,,1,,9,2017-05-12
Toledo,TOL,,1,Central Mich.,CMU,,4,,9,2017-05-12
UNC Asheville,UNCA,,4,Longwood,LU,,1,,9,2017-05-12
Notre Dame,ND,,5,Austin Peay,PEAY,,2,,9,2017-05-12
Col. of Charleston,COC,,3,Arizona,ARIZ,,1,,9,2017-05-12
Southern Ill.,SIU,,3,Illinois St.,ILST,,2,,9,2017-05-12
Missouri St.,MOST,,14,Indiana St.,INST,,4,,8,2017-05-12
Charleston So.,CHSO,,10,Presbyterian,PRES,,11,,9,2017-05-12
Abilene Christian,ACU,,3,Northwestern St.,NWST,,10,,9,2017-05-12
Cincinnati,UC,,2,UCF,UCF,,16,,9,2017-05-12
Winthrop,WIN,,7,Campbell,CAMP,,5,,9,2017-05-12
Jacksonville,JAC,,8,USC Upstate,USCU,,1,,9,2017-05-12
,,,3,Ohio,OHIO,,5,,9,2017-05-12
SIUE,SIUE,,11,Eastern Ill.,EIU,,3,,9,2017-05-12
Oral Roberts,ORU,,8,Omaha,OMA,,0,,9,2017-05-12
Milwaukee,MIL,,4,Wright St.,WRST,,3,,9,2017-05-12
William & Mary,WM,,1,Northeastern,NEU,,3,,9,2017-05-12
Saint Peter's,SAIN,,5,Iona,IONA,,15,,9,2017-05-12
St. John's (NY),SJ,,7,Xavier,XAV,,3,,9,2017-05-12
UConn,CONN,,2,South Fla.,USF,,1,,10,2017-05-12
Fordham,FORD,,0,Massachusetts,UMASS,,3,,9,2017-05-12
Fairleigh Dickinson,FDU,,8,LIU Brooklyn,LIU ,,12,,9,2017-05-12
Delaware,DEL,,7,Towson,TOW,,5,,9,2017-05-12
Maine,UME,,7,UMass Lowell,UML,,5,,9,2017-05-12
Wagner,WAG,,5,Central Conn. St.,CCST,,2,,9,2017-05-12
Rutgers,RUT,,8,Illinois,ILL,,3,,9,2017-05-12
Delaware St.,DEST,,0,St. Bonaventure,SBU,,8,,9,2017-05-12
Hartford,HART,,4,Albany (NY),ALBY,,3,,10,2017-05-12
Saint Joseph's,SJU,,4,Dayton,DAY,,1,,9,2017-05-12
N.C. A&T,NCAT,,4,Florida A&M,FAMU,,6,,9,2017-05-12
Bethune-Cookman,BCU,,9,Savannah St.,SVST,,5,,9,2017-05-12
Sacred Heart,SHU,,1,Bryant,BRY,,5,,7,2017-05-12
Rhode Island,URI,,4,George Mason,GMU,,3,,9,2017-05-12
Rhode Island,URI,,9,George Mason,GMU,,10,,9,2017-05-12
Delaware,DEL,,11,Towson,TOW,,1,,9,2017-05-12
Wagner,WAG,,7,Central Conn. St.,CCST,,10,,7,2017-05-12
Rutgers,RUT,,5,Illinois,ILL,,7,,9,2017-05-12
Delaware St.,DEST,,5,St. Bonaventure,SBU,,4,,7,2017-05-12
Hartford,HART,,3,Albany (NY),ALBY,,6,,7,2017-05-12
Saint Peter's,SAIN,,1,Iona,IONA,,16,,7,2017-05-12
N.C. A&T,NCAT,,1,Florida A&M,FAMU,,8,,7,2017-05-12
Bethune-Cookman,BCU,,16,Savannah St.,SVST,,0,,7,2017-05-12
Saint Joseph's,SJU,,7,Dayton,DAY,,1,,9,2017-05-12
Sacred Heart,SHU,,2,Bryant,BRY,,3,,9,2017-05-12
UConn,CONN,,6,South Fla.,USF,,2,,9,2017-05-12
Milwaukee,MIL,,5,Wright St.,WRST,,8,,9,2017-05-12
NJIT,NJIT,,5,Kennesaw St.,KENN,,2,,9,2017-05-12
Fordham,FORD,,10,Massachusetts,UMASS,,2,,9,2017-05-12
Maine,UME,,5,UMass Lowell,UML,,4,,7,2017-05-12
Fairleigh Dickinson,FDU,,6,LIU Brooklyn,LIU ,,12,,7,2017-05-12
St. John's (NY),SJ,,4,Xavier,XAV,,3,,9,2017-05-12
California,CAL,,5,Stanford,STAN,,6,,10,2017-05-13
Western Ky.,WKU,,3,Fla. Atlantic,FAU,,5,,9,2017-05-13
Southern Miss.,USM,,9,UAB,UAB,,4,,9,2017-05-13
Santa Clara,SCU,,7,Pacific,PAC,,2,,9,2017-05-13
Utah Valley,UVU,,9,Grand Canyon,GCU,,2,,9,2017-05-13
Arkansas,ARK,,2,Vanderbilt,VAN,,6,,9,2017-05-13
Minnesota,MIN,,12,Long Beach St.,LBST,,6,,9,2017-05-13
Wichita St.,WICH,,7,Evansville,EVAN,,8,,17,2017-05-13
New Orleans,UNO,,0,Nicholls St.,NIST,,3,,9,2017-05-13
Louisiana,ULL,,4,Texas St.,TXST,,8,,9,2017-05-13
Oregon,UO,,0,Oregon St.,ORST,,1,,9,2017-05-13
Air Force,AFA,,11,San Diego St.,SDSU,,18,,9,2017-05-13
Eastern Ky.,EKU,,2,Tennessee Tech,TNTC,,9,,9,2017-05-13
CSU Bakersfield,CSUB,,5,Seattle U,SEA,,3,,9,2017-05-13
Nevada,NEV,,4,UNLV,UNLV,,1,,9,2017-05-13
DBU,DBU,,6,Bradley,BRAD,,1,,9,2017-05-13
Elon,ELON,,2,UNCW,UNCW,,3,,9,2017-05-13
Utah,UTAH,,4,Southern California,USC,,2,,9,2017-05-13
Creighton,CREI,,3,McNeese,MCNS,,5,,9,2017-05-13
Saint Louis,SLU,,7,Richmond,RICH,,11,,10,2017-05-13
Gonzaga,GU,,0,,,,4,,9,2017-05-13
Fresno St.,FRES,,16,New Mexico,NMU,,2,,9,2017-05-13
Morehead St.,MRST,,19,Murray St.,MUR,,7,,9,2017-05-13
UT Martin,UTM,,5,Jacksonville St.,JVST,,8,,9,2017-05-13
Alabama,ALA,,6,Florida,UF,,13,,9,2017-05-13
Rice,RICE,,1,Middle Tenn.,MTU,,13,,9,2017-05-13
Georgetown,GTWN,,13,Butler,BUT,,6,,9,2017-05-13
UTRGV,UTRG,,4,Northern Colo.,UNCO,,5,,10,2017-05-13
Iowa,IOWA,,7,Ohio St.,OSU,,12,,9,2017-05-13
Kansas,KU,,6,Kansas St.,KSU,,4,,9,2017-05-13
Florida St.,FSU,,4,Wake Forest,WF,,0,,9,2017-05-13
Charlotte,CHAR,,8,UTSA,UTSA,,3,,9,2017-05-13
Belmont,BEL,,6,Southeast Mo. St.,SEMO,,5,,12,2017-05-13
Northern Ill.,NIU,,1,Eastern Mich.,EMU,,7,,9,2017-05-13
Tulane,TUL,,0,Houston,UH,,4,,9,2017-05-13
Nebraska,NEB,,5,Michigan St.,MSU,,2,,9,2017-05-13
Maryland,UMD,,3,Northwestern,NW,,11,,9,2017-05-13
Cal Poly,CP,,5,CSUN,CSUN,,2,,9,2017-05-13
Ole Miss,MISS,,6,Texas A&M,TAMU,,4,,9,2017-05-13
Lamar University,LAM,,14,SFA,SFA,,8,,9,2017-05-13
San Francisco,SF,,3,San Jose St.,SJSU,,2,,9,2017-05-13
Duke,DUKE,,12,Georgia Tech,GT,,5,,9,2017-05-13
UNC Greensboro,UNCG,,8,The Citadel,CIT,,2,,9,2017-05-13
Oklahoma St.,OKST,,2,Baylor,BAY,,3,,9,2017-05-13
UConn,CONN,,0,South Fla.,USF,,2,,9,2017-05-13
Georgia,UGA,,4,Mississippi St.,MSST,,1,,9,2017-05-13
Oklahoma,OU,,9,TCU,TCU,,8,,9,2017-05-13
West Virginia,WVU,,15,Gardner-Webb,GW,,5,,9,2017-05-13
Troy,TROY,,10,La.-Monroe,ULM,,9,,9,2017-05-13
Pittsburgh,PITT,,6,NC State,NCST,,8,,9,2017-05-13
Indiana,IU,,5,Penn St.,PSU,,2,,9,2017-05-13
Ball St.,BSU,,4,Western Caro.,WCU,,7,,9,2017-05-13
Clemson,CLEM,,4,Louisville,UL,,6,,9,2017-05-13
Washington St.,WSU,,7,UCLA,UCLA,,3,,9,2017-05-13
Pepperdine,PEPP,,2,Saint Mary's (CA),SMC,,1,,14,2017-05-13
,,,7,A&M-Corpus Christi,AMCC,,10,,9,2017-05-13
LSU,LSU,,9,Auburn,AUB,,1,,9,2017-05-13
North Dakota St.,NDSU,,8,Western Ill.,WIU,,0,,9,2017-05-13
Kentucky,UK,,8,Tennessee,TENN,,3,,9,2017-05-13
Cal St. Fullerton,CSF,,3,UC Santa Barbara,UCSB,,6,,9,2017-05-13
Ga. Southern,GASO,,0,Arkansas St.,ARST,,1,,9,2017-05-13
East Carolina,ECU,,3,Memphis,MEM,,7,,9,2017-05-13
Rhode Island,URI,,4,George Mason,GMU,,5,,9,2017-05-13
UC Davis,UCD,,2,UC Riverside,UCR,,0,,9,2017-05-13
Purdue,PUR,,4,Michigan,UM,,9,,9,2017-05-13
San Diego,USD,,5,Sacramento St.,SAC,,3,,9,2017-05-13
UT Arlington,UTA,,1,Coastal Caro.,CCU,,4,,9,2017-05-13
Washington,UW,,5,Arizona St.,ASU,,8,,9,2017-05-13
Chicago St.,CSU,,4,New Mexico St.,NMST,,10,,9,2017-05-13
Purdue Fort Wayne,PUFW,,2,South Dakota St.,SDST,,11,,10,2017-05-13
BYU,BYU,,16,Portland,POR,,3,,9,2017-05-13
Missouri,MIZ,,5,South Carolina,SC,,3,,9,2017-05-13
Bowling Green,BG,,8,Western Mich.,WMU,,5,,9,2017-05-13
Houston Baptist,HBU,,9,Sam Houston St.,SHSU,,1,,9,2017-05-13
Louisiana Tech,LTU,,19,Marshall,MRSH,,4,,8,2017-05-13
Kent St.,KENT,,5,Miami (OH),MU,,1,,9,2017-05-13
Toledo,TOL,,11,Central Mich.,CMU,,7,,9,2017-05-13
UNC Asheville,UNCA,,1,Longwood,LU,,7,,9,2017-05-13
Bethune-Cookman,BCU,,10,Savannah St.,SVST,,5,,5,2017-05-13
Notre Dame,ND,,7,Austin Peay,PEAY,,2,,9,2017-05-13
Col. of Charleston,COC,,3,Arizona,ARIZ,,4,,9,2017-05-13
Southern Ill.,SIU,,5,Illinois St.,ILST,,0,,9,2017-05-13
Missouri St.,MOST,,4,Indiana St.,INST,,1,,9,2017-05-13
N.C. A&T,NCAT,,10,Florida A&M,FAMU,,7,,9,2017-05-13
Abilene Christian,ACU,,9,Northwestern St.,NWST,,4,,9,2017-05-13
Cincinnati,UC,,1,UCF,UCF,,3,,9,2017-05-13
Winthrop,WIN,,5,Campbell,CAMP,,11,,9,2017-05-13
Jacksonville,JAC,,8,USC Upstate,USCU,,1,,9,2017-05-13
Navy,NAVY,,1,Bucknell,BUCK,,4,,9,2017-05-13
Hartford,HART,,4,Albany (NY),ALBY,,7,,9,2017-05-13
Maine,UME,,8,UMass Lowell,UML,,4,,9,2017-05-13
,,,1,Ohio,OHIO,,12,,9,2017-05-13
VCU,VCU,,5,Liberty,LIB,,4,,9,2017-05-13
SIUE,SIUE,,22,Eastern Ill.,EIU,,8,,9,2017-05-13
Oral Roberts,ORU,,6,Omaha,OMA,,0,,9,2017-05-13
Milwaukee,MIL,,3,Valparaiso,VAL,,11,,9,2017-05-13
UIC,UIC,,5,Wright St.,WRST,,0,,9,2017-05-13
Furman,FURM,,4,VMI,VMI,,1,,9,2017-05-13
Virginia,UVA,,1,Miami (FL),MIAM,,5,,9,2017-05-13
Old Dominion,ODU,,21,FIU,FIU,,1,,9,2017-05-13
Appalachian St.,APST,,6,South Alabama,SAU,,8,,9,2017-05-13
Virginia Tech,VTU,,4,North Carolina,UNC,,9,,9,2017-05-13
Holy Cross,HC,,8,Army West Point,ARMY,,2,,9,2017-05-13
Southeastern La.,SELA,,10,Central Ark.,UCA,,3,,9,2017-05-13
FGCU,FGCU,,9,Lipscomb,LIP,,6,,9,2017-05-13
Radford,RAD,,5,High Point,HPU,,6,,9,2017-05-13
Boston College,BC,,5,Quinnipiac,QUIN,,1,,9,2017-05-13
ETSU,ETSU,,3,Samford,SAMF,,6,,9,2017-05-13
James Madison,JMU,,5,Hofstra,HOF,,1,,9,2017-05-13
Canisius,CAN,,16,Manhattan,MAN,,5,,9,2017-05-13
Youngstown St.,YSU,,3,Northern Ky.,NKU,,4,,9,2017-05-13
Little Rock,LR,,8,Georgia St.,GAST,,3,,9,2017-05-13
Radford,RAD,,3,High Point,HPU,,2,,9,2017-05-13
Virginia,UVA,,13,Miami (FL),MIAM,,6,,9,2017-05-13
Virginia Tech,VTU,,8,North Carolina,UNC,,4,,9,2017-05-13
Boston College,BC,,3,Quinnipiac,QUIN,,0,,9,2017-05-13
Holy Cross,HC,,5,Army West Point,ARMY,,4,,9,2017-05-13
FGCU,FGCU,,14,Lipscomb,LIP,,7,,9,2017-05-13
Old Dominion,ODU,,9,FIU,FIU,,10,,9,2017-05-13
Canisius,CAN,,0,Manhattan,MAN,,2,,7,2017-05-13
Furman,FURM,,8,VMI,VMI,,2,,9,2017-05-13
Appalachian St.,APST,,5,South Alabama,SAU,,24,,9,2017-05-13
Youngstown St.,YSU,,3,Northern Ky.,NKU,,5,,9,2017-05-13
UIC,UIC,,6,Wright St.,WRST,,3,,9,2017-05-13
Milwaukee,MIL,,4,Valparaiso,VAL,,7,,9,2017-05-13
Southeastern La.,SELA,,10,Central Ark.,UCA,,3,,9,2017-05-13
Little Rock,LR,,6,Georgia St.,GAST,,4,,10,2017-05-13
ETSU,ETSU,,10,Samford,SAMF,,8,,9,2017-05-13
James Madison,JMU,,4,Hofstra,HOF,,3,,11,2017-05-13
California,CAL,,5,Stanford,STAN,,8,,9,2017-05-14
Western Ky.,WKU,,7,Fla. Atlantic,FAU,,6,,9,2017-05-14
Southern Miss.,USM,,8,UAB,UAB,,0,,9,2017-05-14
Santa Clara,SCU,,2,Pacific,PAC,,6,,9,2017-05-14
Delaware,DEL,,8,Towson,TOW,,0,,9,2017-05-14
Utah Valley,UVU,,4,Grand Canyon,GCU,,10,,9,2017-05-14
Arkansas,ARK,,7,Vanderbilt,VAN,,1,,9,2017-05-14
Minnesota,MIN,,1,Long Beach St.,LBST,,9,,9,2017-05-14
Wichita St.,WICH,,8,Evansville,EVAN,,4,,9,2017-05-14
Fordham,FORD,,5,Massachusetts,UMASS,,4,,10,2017-05-14
Louisiana,ULL,,4,Texas St.,TXST,,3,,9,2017-05-14
Air Force,AFA,,5,San Diego St.,SDSU,,17,,9,2017-05-14
Eastern Ky.,EKU,,4,Tennessee Tech,TNTC,,8,,9,2017-05-14
CSU Bakersfield,CSUB,,6,Seattle U,SEA,,9,,9,2017-05-14
Nevada,NEV,,1,UNLV,UNLV,,9,,9,2017-05-14
DBU,DBU,,7,Bradley,BRAD,,3,,9,2017-05-14
Elon,ELON,,5,UNCW,UNCW,,3,,9,2017-05-14
Utah,UTAH,,9,Southern California,USC,,7,,9,2017-05-14
Creighton,CREI,,4,McNeese,MCNS,,9,,9,2017-05-14
Saint Louis,SLU,,8,Richmond,RICH,,2,,9,2017-05-14
Gonzaga,GU,,6,,,,5,,9,2017-05-14
Fresno St.,FRES,,15,New Mexico,NMU,,9,,9,2017-05-14
Virginia,UVA,,7,Miami (FL),MIAM,,4,,9,2017-05-14
Morehead St.,MRST,,11,Murray St.,MUR,,12,,9,2017-05-14
UT Martin,UTM,,7,Jacksonville St.,JVST,,2,,9,2017-05-14
Nicholls St.,NIST,,8,New Orleans,UNO,,7,,9,2017-05-14
San Jose St.,SJSU,,2,San Francisco,SF,,7,,9,2017-05-14
Alabama,ALA,,5,Florida,UF,,10,,9,2017-05-14
Rice,RICE,,4,Middle Tenn.,MTU,,0,,9,2017-05-14
UTRGV,UTRG,,6,Northern Colo.,UNCO,,5,,9,2017-05-14
James Madison,JMU,,8,Hofstra,HOF,,10,,9,2017-05-14
Iowa,IOWA,,11,Ohio St.,OSU,,10,,9,2017-05-14
Kansas,KU,,3,Kansas St.,KSU,,10,,9,2017-05-14
Florida St.,FSU,,9,Wake Forest,WF,,10,,9,2017-05-14
Charlotte,CHAR,,3,UTSA,UTSA,,5,,9,2017-05-14
Southeastern La.,SELA,,3,Central Ark.,UCA,,2,,9,2017-05-14
Belmont,BEL,,11,Southeast Mo. St.,SEMO,,10,,9,2017-05-14
Northern Ill.,NIU,,3,Eastern Mich.,EMU,,14,,9,2017-05-14
Virginia Tech,VTU,,0,North Carolina,UNC,,20,,9,2017-05-14
Tulane,TUL,,11,Houston,UH,,4,,9,2017-05-14
Nebraska,NEB,,8,Michigan St.,MSU,,7,,9,2017-05-14
Maryland,UMD,,5,Northwestern,NW,,6,,11,2017-05-14
St. John's (NY),SJ,,15,Xavier,XAV,,3,,9,2017-05-14
Cal Poly,CP,,3,CSUN,CSUN,,12,,9,2017-05-14
Ole Miss,MISS,,6,Texas A&M,TAMU,,3,,9,2017-05-14
ETSU,ETSU,,7,Samford,SAMF,,6,,9,2017-05-14
Lamar University,LAM,,9,SFA,SFA,,4,,9,2017-05-14
Duke,DUKE,,3,Georgia Tech,GT,,5,,9,2017-05-14
UNC Greensboro,UNCG,,15,The Citadel,CIT,,5,,7,2017-05-14
Hawaii,HAW,,3,UC Irvine,UCI,,4,,9,2017-05-14
Oklahoma St.,OKST,,7,Baylor,BAY,,8,,9,2017-05-14
Georgia,UGA,,4,Mississippi St.,MSST,,1,,9,2017-05-14
Oklahoma,OU,,10,TCU,TCU,,9,,9,2017-05-14
West Virginia,WVU,,4,Gardner-Webb,GW,,3,,9,2017-05-14
Troy,TROY,,8,La.-Monroe,ULM,,3,,9,2017-05-14
Pittsburgh,PITT,,6,NC State,NCST,,14,,9,2017-05-14
Indiana,IU,,10,Penn St.,PSU,,2,,9,2017-05-14
NJIT,NJIT,,5,Kennesaw St.,KENN,,15,,9,2017-05-14
Ball St.,BSU,,13,Western Caro.,WCU,,6,,9,2017-05-14
Little Rock,LR,,16,Georgia St.,GAST,,1,,7,2017-05-14
Clemson,CLEM,,4,Louisville,UL,,6,,9,2017-05-14
Washington St.,WSU,,2,UCLA,UCLA,,12,,9,2017-05-14
Pepperdine,PEPP,,4,Saint Mary's (CA),SMC,,5,,15,2017-05-14
,,,17,A&M-Corpus Christi,AMCC,,7,,7,2017-05-14
North Dakota St.,NDSU,,6,Western Ill.,WIU,,3,,9,2017-05-14
Kentucky,UK,,7,Tennessee,TENN,,2,,9,2017-05-14
Cal St. Fullerton,CSF,,12,UC Santa Barbara,UCSB,,3,,9,2017-05-14
Ga. Southern,GASO,,6,Arkansas St.,ARST,,1,,9,2017-05-14
East Carolina,ECU,,3,Memphis,MEM,,2,,11,2017-05-14
Radford,RAD,,8,High Point,HPU,,1,,9,2017-05-14
UC Davis,UCD,,6,UC Riverside,UCR,,11,,9,2017-05-14
Purdue,PUR,,1,Michigan,UM,,5,,9,2017-05-14
Rutgers,RUT,,8,Illinois,ILL,,7,,9,2017-05-14
San Diego,USD,,8,Sacramento St.,SAC,,9,,9,2017-05-14
UT Arlington,UTA,,0,Coastal Caro.,CCU,,5,,9,2017-05-14
Washington,UW,,4,Arizona St.,ASU,,0,,9,2017-05-14
Chicago St.,CSU,,1,New Mexico St.,NMST,,3,,9,2017-05-14
Appalachian St.,APST,,6,South Alabama,SAU,,11,,9,2017-05-14
Furman,FURM,,7,VMI,VMI,,9,,13,2017-05-14
Purdue Fort Wayne,PUFW,,5,South Dakota St.,SDST,,10,,9,2017-05-14
Missouri,MIZ,,5,South Carolina,SC,,3,,9,2017-05-14
Bowling Green,BG,,7,Western Mich.,WMU,,15,,9,2017-05-14
Houston Baptist,HBU,,9,Sam Houston St.,SHSU,,8,,9,2017-05-14
Louisiana Tech,LTU,,6,Marshall,MRSH,,4,,9,2017-05-14
Saint Joseph's,SJU,,6,Dayton,DAY,,4,,9,2017-05-14
Kent St.,KENT,,1,Miami (OH),MU,,2,,9,2017-05-14
Old Dominion,ODU,,11,FIU,FIU,,10,,9,2017-05-14
Toledo,TOL,,0,Central Mich.,CMU,,15,,9,2017-05-14
UNC Asheville,UNCA,,7,Longwood,LU,,3,,9,2017-05-14
Notre Dame,ND,,3,Austin Peay,PEAY,,5,,9,2017-05-14
Col. of Charleston,COC,,0,Arizona,ARIZ,,6,,9,2017-05-14
Southern Ill.,SIU,,10,Illinois St.,ILST,,9,,9,2017-05-14
Missouri St.,MOST,,5,Indiana St.,INST,,2,,9,2017-05-14
Abilene Christian,ACU,,3,Northwestern St.,NWST,,6,,9,2017-05-14
Cincinnati,UC,,8,UCF,UCF,,5,,9,2017-05-14
Canisius,CAN,,3,Manhattan,MAN,,2,,9,2017-05-14
Winthrop,WIN,,3,Campbell,CAMP,,2,,9,2017-05-14
Jacksonville,JAC,,4,USC Upstate,USCU,,0,,9,2017-05-14
Texas Southern,TSU,,6,Southern U.,SOU,,8,,9,2017-05-14
Navy,NAVY,,0,Bucknell,BUCK,,5,,8,2017-05-14
Iona,IONA,,8,Saint Peter's,SAIN,,3,,9,2017-05-14
VCU,VCU,,6,Liberty,LIB,,8,,9,2017-05-14
SIUE,SIUE,,13,Eastern Ill.,EIU,,16,,9,2017-05-14
Oral Roberts,ORU,,6,Omaha,OMA,,5,,9,2017-05-14
,,,0,Ohio,OHIO,,3,,9,2017-05-14
Rider,RID,,11,Monmouth,MON,,4,,9,2017-05-14
Fairleigh Dickinson,FDU,,1,LIU Brooklyn,LIU ,,5,,7,2017-05-14
Fairfield,FAIR,,1,Marist,MAR,,3,,11,2017-05-14
Stetson,STE,,4,North Florida,UNF,,3,,9,2017-05-14
Georgetown,GTWN,,0,Butler,BUT,,5,,7,2017-05-14
Charleston So.,CHSO,,5,Presbyterian,PRES,,10,,9,2017-05-14
La Salle,LS,,1,George Washington,GWU,,4,,9,2017-05-14
Stony Brook,SB,,17,Binghamton,BING,,9,,9,2017-05-14
Wagner,WAG,,4,Central Conn. St.,CCST,,7,,7,2017-05-14
Villanova,VU,,0,Seton Hall,SET,,2,,7,2017-05-14
Valparaiso,VAL,,0,UIC,UIC,,2,,9,2017-05-14
Oakland,OAK,,7,Youngstown St.,YSU,,5,,9,2017-05-14
Wofford,WOF,,6,Mercer,MER,,7,,9,2017-05-14
Villanova,VU,,0,Seton Hall,SET,,1,,9,2017-05-14
La Salle,LS,,2,George Washington,GWU,,4,,10,2017-05-14
Wagner,WAG,,5,Central Conn. St.,CCST,,4,,11,2017-05-14
Valparaiso,VAL,,7,UIC,UIC,,6,,9,2017-05-14
Oakland,OAK,,8,Youngstown St.,YSU,,6,,9,2017-05-14
Wofford,WOF,,7,Mercer,MER,,11,,9,2017-05-14
Charleston So.,CHSO,,8,Presbyterian,PRES,,10,,9,2017-05-14
Georgetown,GTWN,,1,Butler,BUT,,7,,9,2017-05-14
Rider,RID,,0,Monmouth,MON,,8,,7,2017-05-14
Fairfield,FAIR,,1,Marist,MAR,,3,,7,2017-05-14
Stetson,STE,,2,North Florida,UNF,,1,,9,2017-05-14
Stony Brook,SB,,4,Binghamton,BING,,1,,7,2017-05-14
Fairleigh Dickinson,FDU,,3,LIU Brooklyn,LIU ,,5,,10,2017-05-14
California,CAL,,5,Stanford,STAN,,3,,9,2017-05-15
Rider,RID,,6,Monmouth,MON,,5,,9,2017-05-15
Utah,UTAH,,6,Southern California,USC,,5,,9,2017-05-15
Cal St. Fullerton,CSF,,4,Saint Mary's (CA),SMC,,12,,9,2017-05-15
Fairfield,FAIR,,5,Marist,MAR,,4,,10,2017-05-15
Hawaii,HAW,,4,UC Irvine,UCI,,5,,9,2017-05-15
UConn,CONN,,3,Northeastern,NEU,,5,,9,2017-05-15
San Jose St.,SJSU,,7,San Francisco,SF,,6,,9,2017-05-15
Ohio St.,OSU,,11,Toledo,TOL,,8,,9,2017-05-16
Milwaukee,MIL,,3,Northern Ill.,NIU,,0,,9,2017-05-16
Miami (FL),MIAM,,5,FGCU,FGCU,,1,,9,2017-05-16
Wichita St.,WICH,,3,Kansas St.,KSU,,2,,9,2017-05-16
Tennessee,TENN,,4,Morehead St.,MRST,,3,,11,2017-05-16
McNeese,MCNS,,4,Houston,UH,,5,,9,2017-05-16
San Diego St.,SDSU,,9,San Diego,USD,,5,,9,2017-05-16
DBU,DBU,,10,Abilene Christian,ACU,,6,,9,2017-05-16
Vanderbilt,VAN,,17,Middle Tenn.,MTU,,7,,9,2017-05-16
Michigan,UM,,12,Eastern Mich.,EMU,,4,,9,2017-05-16
Virginia,UVA,,8,Richmond,RICH,,3,,9,2017-05-16
Boston College,BC,,9,Maine,UME,,8,,9,2017-05-16
VMI,VMI,,7,James Madison,JMU,,6,,9,2017-05-16
Seton Hall,SET,,2,Monmouth,MON,,7,,9,2017-05-16
Memphis,MEM,,11,Murray St.,MUR,,10,,12,2017-05-16
Rice,RICE,,10,Texas St.,TXST,,1,,9,2017-05-16
Xavier,XAV,,7,Cincinnati,UC,,1,,9,2017-05-16
Central Mich.,CMU,,0,Michigan St.,MSU,,7,,10,2017-05-16
Iowa,IOWA,,9,Omaha,OMA,,8,,9,2017-05-16
South Carolina,SC,,6,USC Upstate,USCU,,3,,9,2017-05-16
Western Caro.,WCU,,0,Presbyterian,PRES,,6,,9,2017-05-16
Arkansas St.,ARST,,5,Ole Miss,MISS,,0,,9,2017-05-16
UMBC,UMBC,,8,Georgetown,GTWN,,5,,9,2017-05-16
Georgia Tech,GT,,12,Ga. Southern,GASO,,3,,9,2017-05-16
